regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-24;22;108823.0;15.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-25;22;108823.0;15.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-26;22;108823.0;15.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-27;22;108823.0;19.0;4;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-28;22;108823.0;19.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-29;22;108823.0;19.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-30;22;108823.0;22.0;3;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-05-31;23;108823.0;22.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-01;23;108823.0;22.0;0;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-02;23;108823.0;23.0;1;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-03;23;108823.0;22.0;-1;0;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-04;23;108823.0;26.0;4;1;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-05;23;108823.0;36.0;10;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-06;23;108823.0;36.0;0;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-07;24;108823.0;36.0;0;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-08;24;108823.0;56.0;20;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-09;24;108823.0;65.0;9;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-10;24;108823.0;80.0;15;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-11;24;108823.0;84.0;4;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-12;24;108823.0;84.0;0;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-13;24;108823.0;84.0;0;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-14;25;108823.0;85.0;1;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-15;25;108823.0;98.0;13;1;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-16;25;108823.0;108.0;10;2;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-17;25;108823.0;117.0;9;2;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-18;25;108823.0;118.0;1;2;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-19;25;108823.0;128.0;10;3;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-20;25;108823.0;131.0;3;3;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-21;26;108823.0;131.0;0;3;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-22;26;108823.0;132.0;1;3;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-23;26;108823.0;146.0;14;3;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-24;26;108823.0;154.0;8;4;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-25;26;108823.0;162.0;8;4;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-26;26;108823.0;190.0;28;4;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-27;26;108823.0;196.0;6;5;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-28;27;108823.0;199.0;3;5;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-29;27;108823.0;200.0;1;5;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-06-30;27;108823.0;200.0;0;5;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-01;27;108823.0;219.0;19;5;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-02;27;108823.0;233.0;14;5;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-03;27;108823.0;236.0;3;6;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-04;27;108823.0;245.0;9;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-05;28;108823.0;245.0;0;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-06;28;108823.0;245.0;0;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-07;28;108823.0;264.0;19;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-08;28;108823.0;287.0;23;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-09;28;108823.0;294.0;7;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-10;28;108823.0;307.0;13;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-11;28;108823.0;325.0;18;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-12;29;108823.0;324.0;-1;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-13;29;108823.0;323.0;-1;6;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-14;29;108823.0;331.0;8;7;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-15;29;108823.0;346.0;15;9;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-16;29;108823.0;372.0;26;9;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-17;29;108823.0;390.0;18;10;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-18;29;108823.0;397.0;7;11;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-19;30;108823.0;397.0;0;11;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-20;30;108823.0;397.0;0;11;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-21;30;108823.0;422.0;25;11;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-22;30;108823.0;440.0;18;13;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-23;30;108823.0;481.0;41;15;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-24;30;108823.0;514.0;33;15;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-25;30;108823.0;534.0;20;16;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-26;31;108823.0;537.0;3;17;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-27;31;108823.0;541.0;4;17;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-28;31;108823.0;573.0;32;19;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-29;31;108823.0;617.0;44;20;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-30;31;108823.0;636.0;19;20;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2020-07-31;31;108823.0;659.0;23;21;1;;;0.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-03-27;13;1516113.0;0.0;0;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-03-28;13;1516113.0;33.0;33;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-03-29;14;1516113.0;35.0;2;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-03-30;14;1516113.0;35.0;0;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-03-31;14;1516113.0;39.0;4;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-01;14;1516113.0;42.0;3;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-02;14;1516113.0;42.0;0;0;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-03;14;1516113.0;50.0;8;1;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-04;14;1516113.0;65.0;15;1;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-05;15;1516113.0;73.0;8;2;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-06;15;1516113.0;73.0;0;4;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-07;15;1516113.0;76.0;3;4;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-08;15;1516113.0;85.0;9;4;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-09;15;1516113.0;102.0;17;4;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-10;15;1516113.0;109.0;7;5;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-11;15;1516113.0;114.0;5;5;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-12;16;1516113.0;126.0;12;7;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-13;16;1516113.0;130.0;4;7;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-14;16;1516113.0;160.0;30;7;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-15;16;1516113.0;176.0;16;7;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-16;16;1516113.0;182.0;6;8;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-17;16;1516113.0;188.0;6;8;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-18;16;1516113.0;226.0;38;10;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-19;17;1516113.0;231.0;5;10;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-20;17;1516113.0;230.0;-1;10;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-21;17;1516113.0;240.0;10;10;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-22;17;1516113.0;255.0;15;10;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-23;17;1516113.0;257.0;2;11;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-24;17;1516113.0;267.0;10;11;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-25;17;1516113.0;273.0;6;11;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-26;18;1516113.0;333.0;60;11;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-27;18;1516113.0;364.0;31;12;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-28;18;1516113.0;392.0;28;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-29;18;1516113.0;404.0;12;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-04-30;18;1516113.0;453.0;49;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-01;18;1516113.0;457.0;4;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-02;18;1516113.0;467.0;10;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-03;19;1516113.0;487.0;20;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-04;19;1516113.0;496.0;9;12;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-05;19;1516113.0;545.0;49;14;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-06;19;1516113.0;544.0;-1;21;7;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-07;19;1516113.0;547.0;3;21;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-08;19;1516113.0;550.0;3;23;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-09;19;1516113.0;560.0;10;22;-1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-10;20;1516113.0;574.0;14;22;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-11;20;1516113.0;578.0;4;23;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-12;20;1516113.0;585.0;7;24;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-13;20;1516113.0;588.0;3;27;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-14;20;1516113.0;759.0;171;30;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-15;20;1516113.0;856.0;97;30;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-16;20;1516113.0;888.0;32;30;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-17;21;1516113.0;921.0;33;30;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-18;21;1516113.0;945.0;24;30;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-19;21;1516113.0;968.0;23;30;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-20;21;1516113.0;1021.0;53;34;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-21;21;1516113.0;1039.0;18;36;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-22;21;1516113.0;1143.0;104;40;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-23;21;1516113.0;1168.0;25;41;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-24;22;1516113.0;1184.0;16;41;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-25;22;1516113.0;1206.0;22;41;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-26;22;1516113.0;1304.0;98;44;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-27;22;1516113.0;1383.0;79;44;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-28;22;1516113.0;1468.0;85;49;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-29;22;1516113.0;1502.0;34;50;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-30;22;1516113.0;1579.0;77;52;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-05-31;23;1516113.0;1666.0;87;52;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-01;23;1516113.0;1732.0;66;53;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-02;23;1516113.0;1809.0;77;63;10;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-03;23;1516113.0;1840.0;31;65;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-04;23;1516113.0;1985.0;145;71;6;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-05;23;1516113.0;2152.0;167;72;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-06;23;1516113.0;2301.0;149;75;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-07;24;1516113.0;2340.0;39;75;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-08;24;1516113.0;2409.0;69;75;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-09;24;1516113.0;2450.0;41;80;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-10;24;1516113.0;2732.0;282;83;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-11;24;1516113.0;2813.0;81;82;-1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-12;24;1516113.0;2823.0;10;83;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-13;24;1516113.0;2850.0;27;87;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-14;25;1516113.0;2851.0;1;89;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-15;25;1516113.0;3188.0;337;89;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-16;25;1516113.0;3613.0;425;94;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-17;25;1516113.0;4012.0;399;93;-1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-18;25;1516113.0;4387.0;375;99;6;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-19;25;1516113.0;4615.0;228;103;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-20;25;1516113.0;4694.0;79;110;7;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-21;26;1516113.0;4726.0;32;112;2;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-22;26;1516113.0;5130.0;404;116;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-23;26;1516113.0;5281.0;151;124;8;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-24;26;1516113.0;5560.0;279;130;6;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-25;26;1516113.0;5770.0;210;138;8;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-26;26;1516113.0;6054.0;284;144;6;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-27;26;1516113.0;6126.0;72;152;8;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-28;27;1516113.0;6126.0;0;153;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-29;27;1516113.0;6539.0;413;153;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-06-30;27;1516113.0;6931.0;392;162;9;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-01;27;1516113.0;6998.0;67;167;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-02;27;1516113.0;7093.0;95;178;11;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-03;27;1516113.0;7122.0;29;191;13;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-04;27;1516113.0;7826.0;704;198;7;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-05;28;1516113.0;7825.0;-1;198;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-06;28;1516113.0;8090.0;265;202;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-07;28;1516113.0;8614.0;524;225;23;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-08;28;1516113.0;8941.0;327;236;11;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-09;28;1516113.0;9045.0;104;247;11;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-10;28;1516113.0;9171.0;126;256;9;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-11;28;1516113.0;9194.0;23;265;9;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-12;29;1516113.0;9201.0;7;266;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-13;29;1516113.0;9204.0;3;266;0;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-14;29;1516113.0;9406.0;202;271;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-15;29;1516113.0;9554.0;148;274;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-16;29;1516113.0;9681.0;127;288;14;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-17;29;1516113.0;9792.0;111;304;16;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-18;29;1516113.0;9812.0;20;309;5;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-19;30;1516113.0;9793.0;-19;310;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-20;30;1516113.0;9788.0;-5;311;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-21;30;1516113.0;10643.0;855;326;15;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-22;30;1516113.0;11642.0;999;340;14;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-23;30;1516113.0;12520.0;878;368;28;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-24;30;1516113.0;13027.0;507;393;25;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-25;30;1516113.0;13384.0;357;409;16;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-26;31;1516113.0;13525.0;141;412;3;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-27;31;1516113.0;14272.0;747;413;1;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-28;31;1516113.0;15036.0;764;423;10;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-29;31;1516113.0;15610.0;574;437;14;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-30;31;1516113.0;16242.0;632;441;4;;;1.0
Centro-Oeste;GO;Goiânia;52;520870.0;52001.0;CENTRAL;2020-07-31;31;1516113.0;16987.0;745;474;33;;;1.0
Centro-Oeste;GO;Jataí;52;521190.0;52016.0;SUDOESTE II;2020-03-27;13;100882.0;0.0;0;0;0;;;0.0
Centro-Oeste;GO;Jataí;52;521190.0;52016.0;SUDOESTE II;2020-03-28;13;100882.0;2.0;2;0;0;;;0.0
